ID	001_VA	004_RF	011_MA	015_MA	019_LG	020_KN	021_JC	022_SM	024_JM	029_UW	037_ST	040_KB	041_MNL	042_SPA	045_NM	046_RM	052_WC	053_MA	060_DW	061_NA	064_WAW	065_MWA	067_RM	069_EJK	071_KC	074_DC	075_SM	078_AT	079_MC	082_SW	083_AP	084_JP	088_PB	089_AA	091_FC	092_TP	093_SD	094_MG	095_SB	098_LD	100_BC	101_MB	103_ML	104_GL	106_FC	107_ZC	111_AG	113_KD	115_FR	122_KM	302_TK	303_EG	304_RK	305_FK	306_RS	307_GK	308_VM	309_PK	310_GM	311_MK	312_KN	313_VM	314_SP	315_SK	317_TG	319_DM	320_ST	321_RM	322_LT	324_AT	329_NW	332_MW	333_MW	334_BT	335_LK	336_PT	337_TP	338_EC	339_GK	340_CM	341_ST	343_VB	344_SB	345_MK	346_JS	347_RT	348_DO	349_GS	352_AB	354_AK	357_WT	359_AB	360_JG	364_JZ	367_RL	370_WH	371_SK	379_JP	382_JK	385_CP
Bacteroides_fragilis	0	0.00537	0	0	0.59047	15.0526	0.06208	0	5.15996	0	0.01388	0.14857	0	0.00362	0.12968	0	0	0	0	0	0.03708	0	0.13278	0.87399	0	0	0	0	0	0	0	0.07659	0	6.46251	0	0	0	0.11063	0	1.6677	0.02163	0	0.13999	0	0	0.95599	0	0.02066	1.03276	0	0	0	0.42673	0	0	0	0	0.21126	0	0.95843	0	0.16793	0	0.33646	0	0	0	0	0.21458	0.31548	0	0.31453	0	0	3.11322	8.26684	5.32527	0	0.56969	1.50388	2.97317	3.13824	0.30826	1.78844	19.22636	0	0	0	0.02719	0	0	0.58263	0	0.46672	0	0	0.44026	0.19098	0.80061	2.50595
Bacteroides_intestinalis	0	0	0	0	0	0	0	1.08697	0.00457	0	0	0	0	0	0	0.0009	0	0	0	0	0	0.47392	0	0	0	0.02279	0	0	0	0	0	0	0	0	0.01389	0.14971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.23781	0	0	0	0.02292	0.04269	0	0.04006	0	4.84852	0.12635	0.01565	0.04131	0	0	0	0	0.00184	0.03558	0	0	0	0.03131	0	0	0	0	0.70585	2.64904	1.93989	0	0	0	0.08856	1.58885	1.27848	0	0	0	0	1.84313	0	0.11085	0.00303	0.11125	0.1843	0	0.14539	0.01186
Bacteroides_massiliensis	0	0.27146	11.78383	0.03632	0.00287	0	0.05301	0	0	0	0	0	1.60678	0	4.11748	2.41765	0.29242	1.20636	4.00448	0.94654	0.18179	0.82967	0	0	0	0.00437	1.2313	0.5559	15.32037	1.40038	2.34714	4.48344	0	0.04111	4.10038	0	4.23586	0	0.03651	0	0.04733	13.21036	0.0345	4.04954	2.56478	0	0	2.05006	3.39589	1.39174	0	0	1.72942	0.64689	0.12132	1.174	5.31459	0	0.11912	0	1.03235	2.8837	0.0936	0.95109	2.32176	0	0.42847	0.7614	0.84065	0.36856	0	0.81284	0	0.13673	0	0	0	0.43169	0	0	0	0	0	0	0	19.13628	0	0	6.53354	2.65492	2.44358	0	0	12.31699	4.05501	8.73223	0	0.01534	0.16984	0
Bacteroides_nordii	0	0	0	0.01513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04242	0.00136	0	0	0	0	0	0.00674	0	0	0	0	0.77252	0.00826	0	0	0	0	0	0	0	0.03489	0	0	0	0	0.00416	0.00303	0.10148	0	0	0	0.0017	0	0.01048	0.00069	0.00169	0	0	0	0	0	0	0.15621	0	0	0	0.37117	0.00309	0	0.00702	0	0	0	0.00772	0	0	0	0	0	0.03652	0	0	0	0.17962	0	0	0.00417	0.03792	0	0
Bacteroides_oleiciplenus	0	0	0	0	0.01054	0	0	0.02331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244	0	0	0	0	0	0	0	0	0	0	0.0357	0	0	0	0	0	0	0.02997	0	0	0	0	0	0.00198	0	0	0.01665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01615	0	0.07852	0	0	0	0.24627	0.01275	0	0	0	0	0	0	0	0	0.00252	0	0	0	0
Bacteroides_ovatus	1.64542	0.14716	0.1426	0.98326	1.30181	0	0.49356	2.14255	12.87588	0.3359	0	0.05164	0.72118	0.91425	0.89725	0.23448	0.13579	0	0.16545	0.03664	0	1.15504	0.05614	0	0.47561	0.29451	0.09571	0.19772	6.15043	0.8522	0.35761	0.2528	0.4387	0.04258	0	0.15911	0.5967	0.3222	0	0.45417	14.43185	1.53473	0.16488	0.43641	0	0	0.01141	0.03803	1.72899	0.23774	0.24115	2.47366	0.48264	0.0617	0.02245	0.17635	0.00224	0.14749	0.07528	1.05337	0.48744	1.85117	0.14565	0.00463	0.53012	0.13659	0.17806	0	0.82964	1.25398	0	0.00632	0	0.07325	0.09118	7.35494	7.9981	0.6649	0.65772	4.09389	0.0718	0	1.84831	0.2324	1.28821	0.33038	0.1258	0.25191	0.22186	0.46875	0.15225	0	0.72499	0.58779	0	0.06272	1.66748	0.76852	4.25993	0.66357
Bacteroides_plebeius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36045	0	0.03846	0	0	0	0	0	0	0	0	0	5.09202	0.0694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_salyersiae	0	0	0.05792	0	0.37522	0	0	2.04063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44422	0.06645	0	0	0	0.03735	0.05903	0.14098	0	0	0.26249	0.55166	0.00715	0	0.08834	0	0	0	0	0	0	0.0178	0	0	0	0	0	0	0	0.36397	0	0.21239	0	0	0	0	0	0	0	0.08294	0	0	0	0.03685	0	0	0	0	0	0	0.29324	0	0.07985	0.14627	0	0	0	0.22667	0	0.00135	0	0	0	0	0	0.53015	0	0	0	0	0	0	0	0.92411	0.14409	1.26184	0	0	0
Bacteroides_sp_1_1_30	0	0	0	0	0	0	1.77689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25537	0	0.80033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_2_1_22	0	0	0	0	1.21042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_4_3_47FAA	0	0	0	0	36.32802	0	0.45147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74904	0	0	0	0	0	0	0	46.75562	0	13.70906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31904	0	0	0	0	0	0	0	0	6.61876	10.23864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	0.15984	0.29232	1.22028	3.23684	3.27262	0.00124	6.65717	0	12.95343	0.10981	0	13.22693	2.34333	8.68622	0	0.40086	1.0362	1.71379	0.57412	0.71638	0.35172	4.9626	0.71646	0	3.56575	0.14303	1.35505	0.16401	6.50249	0.7341	0.7213	1.1258	5.27236	18.42513	0	0.8434	1.79162	0.14249	0.75651	9.07563	12.88387	2.23381	1.27519	1.40689	0	2.47225	0.06164	19.52995	5.31562	0.37874	0	0	1.75458	0.1746	0.5257	0.63807	0	0	2.0334	2.4814	0	0	0.20931	1.12373	1.0673	0	0.2577	0	0.16213	0.2446	0	1.12974	0	0.26628	2.02362	0	0	4.18601	2.14754	0	0.02131	0	2.59861	2.88404	0	0.05312	13.96952	0.28109	8.93678	1.01299	1.82541	0	0	9.62576	1.43062	2.61698	32.37823	4.7187	3.38509	0
Bacteroides_thetaiotaomicron	2.8499	0.13691	1.87764	0	0.28675	0	0.83414	2.3081	1.33707	0.07351	0	0.12675	0.78351	0.02889	0.04969	0.07174	0.11807	0.15181	0.41524	0.47662	0.02914	0.51349	0.47822	0	0.90945	0.20062	0.3894	0.52429	0.71898	0.16617	0.18818	0.11218	0.83411	0.19994	9.44846	0.01599	0.20803	0.06482	0.10861	0.96974	0.03104	2.89008	0.20178	0.21349	0	0.79633	0	0.84219	0.2074	0.048	0.47328	5.95306	0.87722	0.08381	0.96379	0.4143	1.42554	0.72874	0.10404	0.16176	0.00306	2.78176	0.38908	0.79087	0.11726	1.77053	0.25926	1.98821	1.30077	1.01609	0	0.2595	13.03171	1.12114	0	0	6.65112	0.72643	0.11277	0.08928	0.6528	0.96578	0.20989	0.28092	0.93688	10.44456	1.74964	0	0.08469	0.73974	0.54292	0.00781	0.33087	6.06485	0.72124	0.64413	1.25421	0.7	0.97435	0.50564
Bacteroides_uniformis	1.08563	2.04023	1.65586	4.07837	2.5781	0.0106	7.20948	11.38563	6.58512	0.35833	0.07464	0.87647	2.23054	3.47101	4.26258	0.29229	0.26579	1.07226	2.44348	0.48428	0.4607	7.20284	0.33257	26.50775	5.56253	0.21348	0.53492	0.77248	11.28793	2.78791	2.03228	1.71658	2.76396	0.28478	6.54529	0.26714	1.32252	0.81519	0.45114	3.33239	7.85279	6.41647	1.84072	4.9151	1.34635	6.59042	0.0398	3.42586	3.27515	0.37319	7.96652	3.62984	2.97378	0.4398	4.09589	0.42915	0.30998	1.13845	0.36386	1.31688	6.53387	4.62497	1.34953	1.04919	0.54415	1.14141	8.78975	1.28646	1.29015	1.77571	0	9.41711	0.00407	0.91127	4.18045	0	14.94925	8.87265	2.6002	1.32693	0.45756	6.19738	15.15815	5.33463	0	0.03141	17.35351	0.36606	3.84114	2.19399	0.50328	0.48939	0.6059	1.33476	3.25681	2.37931	2.27461	1.10142	0.87628	16.54926
Bacteroides_vulgatus	1.29054	0.50384	2.09981	4.88504	7.30266	13.09249	2.37842	0	0	0.99628	0.16341	1.4214	1.53691	2.66159	2.40487	0.57862	0.30791	0.87253	1.451	0.93484	0.48544	2.82264	1.48213	14.94472	3.51028	0.18543	1.8306	1.42049	7.13365	1.08872	2.16091	2.75073	4.65007	4.66761	0	0.0171	1.49954	0.25135	1.78238	3.84873	0.18644	2.73888	1.09602	2.04389	5.67035	2.52451	0.06323	1.50228	3.36795	0.87966	0	0	1.45402	0.16119	0.65884	1.17022	5.57181	0.35237	0.48809	1.96097	2.05661	11.65251	1.04016	4.41767	4.07976	6.42033	0.7527	2.49026	3.88023	3.49466	0	2.25374	0.01869	1.24552	4.19005	0	0	1.43063	1.3369	5.47693	0.43814	5.18662	0.76675	1.26523	0.03767	8.66227	17.11035	0.78285	5.27895	5.4769	3.1431	0.86544	1.3613	1.94206	2.33201	2.78185	8.07162	6.9903	9.69526	2.85886
Bacteroides_xylanisolvens	0	0	0.00506	0	0.07934	0	0.31224	0	0	0.00265	0	0.18361	0.0989	0.05497	0.03975	0	0.00467	0.00782	0	0	0.00117	1.16679	0.06805	0	0.09365	0.05358	0.06215	0.05603	0	0	0.02656	0	0.01023	0.00111	0	0.03922	0.00151	0	0.08647	0.05126	0	0.02059	0	0.12179	0	0.03573	0	0.00209	0.01658	0.02911	0.12398	0	0.06765	0.02232	0.02581	0.07595	0.00283	0.12753	0.00725	0.04818	0	0	0.003	0.05473	0.08958	0	0.05091	0.01717	0	0	0	0.01353	0	0.57833	0.73828	0	0.05349	0	0.02921	0	0.00529	0.25562	0.06622	0.20876	0.01605	0	0.15706	0	0.00927	0.00528	0	0	0	1.80229	0.00533	0.12097	0.61172	0	0	0.03881
Bacteroidales_bacterium_ph8	1.1844	0.25518	0.00417	0.14808	0.03307	0	0	0	0	0	0.03715	0	0.14922	0.06913	0.16005	0.07117	0	0.84267	0.19408	0.13723	0.05152	0.06648	0.00202	0	1.63629	0.13682	0.20052	0.05422	0.95701	0.08568	0.03638	0.08239	0	0.00341	0	0.0547	0.16725	0	0.11173	0.37054	0.01239	0	0.24173	0	0	0	0	1.08889	4.33405	0.18516	0.56399	0	0.52342	0	0.68934	0.17067	0.22162	0.1952	0	0.30982	0.08805	0.55294	0.28981	0	0.06723	0	0	0.87421	0	0	0	1.07547	0	0.01214	0	0	0	0	0.30194	0.51249	0.08421	0	0.81302	0.95535	0.0391	0	0.02648	0	0.325	0.00986	0	0	0.27068	0.56451	0	0.24417	0.05909	0	0	0.7769
Barnesiella_intestinihominis	1.20322	1.03886	0.3239	3.07282	0.18847	0	0.02805	0	0	0	0	0	0	0.7649	0	0	0.34053	0.20965	1.18508	0.08547	0.31053	0.10715	0.05818	0	3.04907	0	0.17855	0.08286	1.44753	0.48804	0.08977	1.03764	0	0.03787	0	0.13065	0.88206	0.21542	0.80669	4.05139	0.06967	0	0	0	0	0	0.179	0.52523	6.15114	0.52153	0	0	1.13362	0	0.05099	0.31277	0.95606	0.02438	0.27862	1.32419	0.23347	1.26501	0	1.27708	0.17449	0	0.92018	0	0.1558	0.22185	0	1.99785	0	0.02619	0.31065	0	0	0.09405	6.67085	1.33649	0.01309	0.65398	1.41479	4.79262	0	4.29545	0.28882	0	2.07657	0.86808	1.16408	0	0	0	0.06904	0.23497	1.3424	0.00881	2.58371	3.99975
Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02628	0	0	0.04802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02376	0	0	0	0.00964	0	0	0	0	0	0	0	0	0	0.00095	0	0.26385	0	0.03054	0	0	0	0	0	0	0	0	0	0.0337	0	0	0	0	0	0
Coprobacter_fastidiosus	0.01304	0	0.04551	0.13721	0.00253	0	0	0	0	0	0	0	0	0	0	0	0.01447	0	0	0	0	0.13728	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00897	0	0	0.06718	0	0	0	0	0	0	0	0	0.16195	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.10438	0	0	0.00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29181	0.00627	0	0	0	0	0	0	0	0	0	0.02708	0	0	0
Odoribacter_laneus	0	3.20258	0.01469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28999	0	0	0	0	0	0	0.09688	0	0	0.03055	0	14.57631	0	0	0	0	0	0	0	0	0	0	0.44622	0.74566	0	0	0	0	0	0	0	0	0	1.16684	10.65606	0	0	0	0	0	0	0	0	0.36825	0	0	2.04559	0.3062	0	0	0	0	0	0
Odoribacter_splanchnicus	0	0	0.64481	2.1832	0.16377	0	0.54365	0	0	0	0	1.09137	0.3764	0.42905	0	0	0	0.85328	0	0	0	0.48922	0	1.00218	0	0	0	0.57829	0.35399	0.35757	0	0.29443	0.32531	0	0	0	0.58031	0	0.71043	3.16992	0	0.49949	0.44226	0	0	0	0	0.50159	0.66457	0.77665	1.5041	0	0.78788	0	1.55445	0.47315	0.69975	0.71599	0.12423	0	0	2.56597	0.52986	0.26665	0	0	0.33207	0.88086	0	0	0	1.33395	1.00635	0	0	0	2.79437	0.40619	1.02009	1.25851	0.41704	0	0.80899	1.04041	0	1.01737	0.40403	0.49775	0.4915	0	0	0.54162	0	0	0.94819	0.74686	0.88337	0.17661	1.62416	0.93563
Odoribacter_unclassified	0.10469	0	0	0	0	0.02165	0	0	0.13384	0	0	0	0	0	0.14863	0.05283	0	0	0.05708	0.03908	0.02493	0	0	0	0.06833	0.02632	0.02598	0	0	0	0	0	0	0.04669	0	0	0	0.05178	0	0	0	0	0	0.04433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09268	0.08057	0	0	0	0.03563	0.00999	0	0	0	0	0	0	0	0.12735	0.14567	0.03492	0	0	0	0	0	0	0	0	0.03592	0	0	0	0	0	0.17238	0	0	0.00862	0	0	0	0	0	0
Parabacteroides_distasonis	0.94668	0.50037	1.9391	3.19387	0.0143	1.46497	1.73479	2.1469	0.31774	0.01091	0.07402	0	0	0.15484	0	0	0.09387	0.01469	1.35801	0.01036	0.04441	0.64797	0.12373	0	0.21249	0.45791	0.10155	0.00332	0.07142	0.08995	0	0.38041	0.04914	0.02918	0	0.05557	0	0.00929	0.02382	0	0.01556	0.22196	0	0.3553	0.45552	0.8353	0.00236	0.01299	1.06222	0.18354	1.46143	0.02418	0.00874	0.0967	0	0.36149	0.25772	0.57853	0.00499	1.06241	0.15681	0.99764	0.1069	0.41869	0	1.25869	0.04589	0	0.96068	0.56895	0.47488	0.02389	0	0.14487	0.00939	1.32391	3.72278	0.06738	0.14948	2.19419	0.81594	5.67245	0.04949	1.60807	0	2.78747	1.13009	0	0	0.07742	1.09908	0	0.67524	1.05096	1.75825	1.99924	1.09021	0.51281	0.21492	0.02378
Parabacteroides_goldsteinii	0.22384	0.00782	0	0	0	0	0	0.15602	0.08875	0	0	0	0.05922	0	0	0	0	0	0	0	0	0	0	0	0	0.04434	0	0.23317	0	0.00657	0	0.0113	0	0	0	0.40743	0	0	0	0	0	0.02	0.26553	0	0	0	0	0	0.0036	0	0.21319	0	0.17848	0	0.0852	0	0	0	0	0	0	0	0.103	0	0	0.00652	0	0	0.18602	0.27187	0	0.47232	0.00751	0	0	0	0.07758	0	2.63954	0	0.00229	0.19529	0	0.63837	0	0.04855	0	0	0	0	0.01027	0	0	0	0.39548	0.04491	0.04615	0	0	0.08434
Parabacteroides_johnsonii	0.31555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04898	0	0.04268	0	0	0	0	0	0	0	0	0	0.01726	0	0	0	0	0	0	0	0	0.01739	0.47585	0	0	0
Parabacteroides_merdae	0.19851	0.29994	1.51845	2.34304	0.73624	0	0.024	1.37932	1.2792	0.57724	0	3.10309	0.99668	0.27088	1.77335	0.51266	0.21529	1.48694	0.76161	0.60577	0.33411	0.80294	0.73943	9.63654	1.26047	0.25174	1.09057	0	0	0.17004	0.34319	0.29879	2.45537	0.09614	0	0.26207	1.2262	0.42662	0.0956	3.20046	0.1433	0.33875	0	0.28332	2.49216	6.57595	0.1504	1.51514	2.70314	0.54084	5.10406	6.70627	0.76462	0.40988	0.29996	0.70308	0.38072	0.84268	0.65427	1.16439	2.0273	2.1478	0.39893	0.93875	0.5245	0	4.00353	0	1.30091	0.64624	0	4.50882	0	0.51413	1.73884	3.49718	0.00149	0.0618	0.3622	9.04251	1.92072	0	2.60282	0	0	1.85678	2.96759	0.2614	0.94553	2.20079	1.23337	0.95863	0.83131	0	2.48455	0.19817	1.36842	1.8689	0	0
Parabacteroides_unclassified	0.48017	0.11398	0.35877	0	1.47038	4.63223	3.94262	0	2.1564	0	0.1507	0	0	0.4098	0	0	0	0	0	0	0	0.30625	0	0	0	0	0	2.39472	1.57164	0.00259	0	0.23914	0	5.49845	0	0	0	0.53492	0.03236	0	0	1.20727	0.7585	0.56608	0	0	0	0.58913	0	0	0	3.63098	0	0	1.07325	0.59757	0.97525	0.16685	0	0.68942	0	2.17182	0.78798	0	0.32937	2.81436	0	0	0	0	0.87612	0	0.3843	0	0.86925	4.42006	1.15415	1.07673	0	0	0	0.69281	0	1.06017	0	0.15508	0	0	1.28553	0	0.06695	0	1.01727	4.9086	0	0	0	0	0.5038	0.10301
Porphyromonas_asaccharolytica	0	0	0	0	0	0	0.00426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03521	0	0	0	0	0.00032	0	0	0	0.58067	0	0	0	0	0	0	0	0	0	0	0	0	0.00407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_bennonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_somerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07569	0	0	0	0	0	0	0	0	0.12529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_uenonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03524	0	0	0	0	0	0	0	0	0.05077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_clara	0	0	0.59503	0.00308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06676	0	0.22673	0	0.43252	0	0	0	0.14945	0	0	0	0	0	0.23361	0	0	0	0.02225	0	0.05653	0	0	0	0	0	0	0	0	0	0.37917	0	0.08084	0.32178	0	0.2386	0.09466	0.0192	0	0	0	0	0	0	0	0	0.21087	0	0	0.13033	0	0.26112	0.2809	0	0.00512	0	0.24386	0.49964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1222	0	0	0	0	1.00691
Paraprevotella_unclassified	0	0	3.66039	0.16941	0	0	0.01231	0	0	0.26074	0	0	0	0	0	0	0	0.32268	0	0.87438	0.12178	1.95571	0	0	0	0.34518	0	0	0	0	0	1.12321	0	0.02254	0	0.09774	0	0.24243	0	0	0.02085	0	0	0	0	0	0.08496	1.5442	0	0.18087	1.01738	0	0.90154	0.23336	0.10068	0	0	0	0	0.29955	0	0	0.05481	0.44651	0.02038	0	0.45396	0	0.73447	1.12066	0	0.08605	0	1.64357	1.08553	0	0	0	0	0	0	0	0	0	0	0	0.87266	0.02931	0	0	0	0	0	0	0.57127	0	0	0	0	3.18266
Paraprevotella_xylaniphila	0	0	0.08817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02088	0	0.05237	0	0	0	0.00324	0	0	0	0	0	0.07216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08264	0.06155	0	0	0.03631	0	0	0.00097	0	0	0	0	0	1.10536	0	0	0	0.00819	0.02908	0	0	0	0.00544	0.00768	0	0	0	0.01874	0.01484	0	0	0	0	0	0	0	0	0	0	0	3.45656	0.13978	0	0	0	0	0	0	0	0	0	0	0	0.00581
Prevotella_bivia	0	0	0	0	0	0	0.02164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_buccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03885	0	0	0	0	0	0	0	0	0.01975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri	14.28095	0.10829	22.00843	15.95228	0.08098	0.00673	0.23451	0	0	19.48554	12.7157	0	12.03214	0	0	44.71325	36.68271	1.83679	45.53142	27.49668	11.42576	0	13.8919	0	0	18.26251	0.07958	3.63922	0.00071	0	0	7.37717	19.83879	0.48832	0	3.62737	7.36286	10.00012	0.00314	0.07627	1.19417	0.00533	27.07352	0	0	0.00367	64.15801	0.80225	6.39879	10.0092	0	0	0	61.90678	6.27035	0.23414	0	3.66562	0	0	0	0	7.7036	30.00531	3.01553	0	5.47187	0	0.31701	0.14027	0	0	0	10.10795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19554	0	28.20346	4.45714	0.03027	3.57496	0	0.4008	0	0	0.00895	4.05818	0
Prevotella_denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_disiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04052
Prevotella_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
